1282,Saint-Girons-Antichan Airport,St.-girons,France,NaN,LFCG,43.0078010559082,1.10315001010895,1368,1,E,Europe/Paris,airport,OurAirports
1283,Arcachon-La Teste-de-Buch Airport,Arcachon,France,NaN,LFCH,44.596401,-1.11083,49,1,E,Europe/Paris,airport,OurAirports
1284,Albi-Le Séquestre Airport,Albi,France,LBI,LFCI,43.9138984680176,2.11305999755859,564,1,E,Europe/Paris,airport,OurAirports
1285,Castres-Mazamet Airport,Castres,France,DCM,LFCK,43.5563011169434,2.2891800403595,788,1,E,Europe/Paris,airport,OurAirports
1286,Toulouse-Lasbordes Airport,Toulouse,France,NaN,LFCL,43.5861015319824,1.49916994571686,459,1,E,Europe/Paris,airport,OurAirports
1287,Millau-Larzac Airfield,Millau,France,NaN,LFCM,43.9893,3.183,2606,1,E,Europe/Paris,airport,OurAirports
1288,Graulhet-Montdragon Airport,Graulhet,France,NaN,LFCQ,43.7710990905762,2.01082992553711,581,1,E,Europe/Paris,airport,OurAirports
1289,Rodez-Marcillac Airport,Rodez,France,RDZ,LFCR,44.407901763916,2.48267006874084,1910,1,E,Europe/Paris,airport,OurAirports
1290,Ussel-Thalamy Airport,Ussel,France,NaN,LFCU,45.5346984863281,2.42389011383057,2428,1,E,Europe/Paris,airport,OurAirports
1291,Villeneuve-sur-Lot Airport,Villeneuve-sur-lot,France,NaN,LFCW,44.396900177002,0.758889019489288,190,1,E,Europe/Paris,airport,OurAirports
1292,Royan-Médis Airport,Royan,France,RYN,LFCY,45.628101348877,-0.972500026226044,72,1,E,Europe/Paris,airport,OurAirports
1293,Mimizan Airport,Mimizan,France,NaN,LFCZ,44.145928,-1.16432,164,1,E,Europe/Paris,airport,OurAirports
1294,Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,NaN,LFDA,43.709400177002,-0.245278000831604,259,1,E,Europe/Paris,airport,OurAirports
1295,Montauban Airport,Montauban,France,XMW,LFDB,44.0256996154785,1.37803995609283,351,1,E,Europe/Paris,airport,OurAirports
1296,Auch-Lamothe Airport,Auch,France,NaN,LFDH,43.687801,0.601667,411,1,E,Europe/Paris,airport,OurAirports
1297,Libourne-Artigues-de-Lussac Airport,Libourne,France,NaN,LFDI,44.982498,-0.134722,157,1,E,Europe/Paris,airport,OurAirports
1298,Pamiers-Les Pujols Airport,Pamiers,France,NaN,LFDJ,43.0905990600586,1.69582998752594,1115,1,E,Europe/Paris,airport,OurAirports
1299,Marmande-Virazeil Airport,Marmande,France,NaN,LFDM,44.4989013671875,0.200514003634453,105,1,E,Europe/Paris,airport,OurAirports
1300,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort,France,RCO,LFDN,45.8877983093262,-0.983056008815765,60,1,E,Europe/Paris,airport,OurAirports
1301,Pontivy Airport,Pontivy,France,NaN,LFED,48.0584983825684,-2.92182993888855,407,1,E,Europe/Paris,airport,OurAirports
1302,Aubigny-sur-Nère Airport,Aubigny-sur-nere,France,NaN,LFEH,47.480556,2.394167,630,1,E,Europe/Paris,airport,OurAirports
1303,Guiscriff Scaer Airport,Guiscriff-scaer,France,NaN,LFES,48.0525016784668,-3.66472005844116,574,1,E,Europe/Paris,airport,OurAirports
1305,Ancenis Airport,Ancenis,France,NaN,LFFI,47.4081001281738,-1.17750000953674,111,1,E,Europe/Paris,airport,OurAirports
1306,Brienne-le-Château Airport,Brienne-le Chateau,France,NaN,LFFN,48.4297981262207,4.48222017288208,381,1,E,Europe/Paris,airport,OurAirports
1307,Colmar-Houssen Airport,Colmar,France,CMR,LFGA,48.1099014282227,7.35901021957397,628,1,E,Europe/Paris,airport,OurAirports
1308,Beaune-Challanges Airport,Beaune,France,NaN,LFGF,47.005901,4.89342,656,1,E,Europe/Paris,airport,OurAirports
1309,Dole-Tavaux Airport,Dole,France,DLE,LFGJ,47.042686,5.435063,645,1,E,Europe/Paris,airport,OurAirports
1310,Joigny Airport,Joigny,France,NaN,LFGK,47.9921989440918,3.39222002029419,732,1,E,Europe/Paris,airport,OurAirports
1311,Verdun-Le Rozelier Airfield,Verdun,France,NaN,LFGW,49.122398,5.46905,1230,1,E,Europe/Paris,airport,OurAirports
1312,Aubenas-Ardèche Méridional Airport,Aubenas-vals-lanas,France,OBS,LFHO,44.544203,4.372192,923,1,E,Europe/Paris,airport,OurAirports
1313,Le Puy-Loudes Airport,Le Puy,France,LPY,LFHP,45.0806999206543,3.76289010047913,2731,1,E,Europe/Paris,airport,OurAirports
1314,Saint-Flour-Coltines Airport,St.-flour,France,NaN,LFHQ,45.0764007568359,2.99360990524292,3218,1,E,Europe/Paris,airport,OurAirports
1315,Bourg-Ceyzériat Airport,Bourg,France,NaN,LFHS,46.2009010314941,5.2920298576355,857,1,E,Europe/Paris,airport,OurAirports
1316,Villefranche-Tarare Airport,Vilefrance,France,NaN,LFHV,45.919983,4.634931,1076,1,E,Europe/Paris,airport,OurAirports
1317,Moulins-Montbeugny Airport,Moulins,France,NaN,LFHY,46.5345993041992,3.42371988296509,915,1,E,Europe/Paris,airport,OurAirports
1318,Saint-Affrique-Belmont Airport,St.-afrique-belmont,France,NaN,LFIF,43.823299407959,2.74528002738953,1686,1,E,Europe/Paris,airport,OurAirports
1319,Cassagnes-Bégonhès Airport,Cassagnes-beghones,France,NaN,LFIG,44.1777992248535,2.51500010490417,2024,1,E,Europe/Paris,airport,OurAirports
1320,Metz-Nancy-Lorraine Airport,Metz,France,ETZ,LFJL,48.9821014404,6.25131988525,870,1,E,Europe/Paris,airport,OurAirports
1321,Bastia-Poretta Airport,Bastia,France,BIA,LFKB,42.5527000427246,9.48373031616211,26,1,E,Europe/Paris,airport,OurAirports
1322,Calvi-Sainte-Catherine Airport,Calvi,France,CLY,LFKC,42.5244444,8.7930556,209,1,E,Europe/Paris,airport,OurAirports
1323,Figari Sud-Corse Airport,Figari,France,FSC,LFKF,41.5005989074707,9.09778022766113,87,1,E,Europe/Paris,airport,OurAirports
1324,Ajaccio-Napoléon Bonaparte Airport,Ajaccio,France,AJA,LFKJ,41.9235992431641,8.8029203414917,18,1,E,Europe/Paris,airport,OurAirports
1325,Propriano Airport,Propriano,France,PRP,LFKO,41.6605987548828,8.88974952697754,13,1,E,Europe/Paris,airport,OurAirports
1326,Solenzara (BA 126) Air Base,Solenzara,France,SOZ,LFKS,41.9244003295898,9.4060001373291,28,1,E,Europe/Paris,airport,OurAirports
1327,Corte Airport,Corte,France,NaN,LFKT,42.2935981750488,9.19305992126465,1132,1,E,Europe/Paris,airport,OurAirports
1328,Auxerre-Branches Airport,Auxerre,France,AUF,LFLA,47.8502006530762,3.49710988998413,523,1,E,Europe/Paris,airport,OurAirports
1329,Chambéry-Savoie Airport,Chambery,France,CMF,LFLB,45.6380996704102,5.88022994995117,779,1,E,Europe/Paris,airport,OurAirports
1330,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,CFE,LFLC,45.7867012024,3.1691699028,1090,1,E,Europe/Paris,airport,OurAirports
1331,Bourges Airport,Bourges,France,BOU,LFLD,47.0581016540527,2.37028002738953,529,1,E,Europe/Paris,airport,OurAirports
1332,Chambéry-Challes-les-Eaux Airport,Chambery,France,NaN,LFLE,45.5611000061,5.97575998306,973,1,E,Europe/Paris,airport,OurAirports
1333,Chalon-Champforgeuil Airport,Chalon,France,NaN,LFLH,46.826099395752,4.81762981414795,623,1,E,Europe/Paris,airport,OurAirports
1334,Annemasse Airport,Annemasse,France,QNJ,LFLI,46.1920013428,6.26839017868,1620,1,E,Europe/Paris,airport,OurAirports
1335,Lyon Saint-Exupéry Airport,Lyon,France,LYS,LFLL,45.725556,5.081111,821,1,E,Europe/Paris,airport,OurAirports
1336,Mâcon-Charnay Airport,Macon,France,NaN,LFLM,46.295101,4.79577,728,1,E,Europe/Paris,airport,OurAirports
1337,Saint-Yan Airport,St.-yan,France,SYT,LFLN,46.4124984741211,4.01325988769531,796,1,E,Europe/Paris,airport,OurAirports
1338,Roanne-Renaison Airport,Roanne,France,RNE,LFLO,46.0583000183105,4.00138998031616,1106,1,E,Europe/Paris,airport,OurAirports
1339,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,NCY,LFLP,45.9308333,6.1063889,1521,1,E,Europe/Paris,airport,OurAirports
1340,Grenoble-Isère Airport,Grenoble,France,GNB,LFLS,45.3628997802734,5.32937002182007,1302,1,E,Europe/Paris,airport,OurAirports
1341,Montluçon-Domérat Airport,Montlucon,France,NaN,LFLT,46.352501,2.57049,771,1,E,Europe/Paris,airport,OurAirports
1342,Valence-Chabeuil Airport,Valence,France,VAF,LFLU,44.9216,4.9699,525,1,E,Europe/Paris,airport,OurAirports
1343,Vichy-Charmeil Airport,Vichy,France,VHY,LFLV,46.1697006225586,3.40373992919922,817,1,E,Europe/Paris,airport,OurAirports
1344,Aurillac Airport,Aurillac,France,AUR,LFLW,44.8913993835449,2.42194008827209,2096,1,E,Europe/Paris,airport,OurAirports
1345,"Châteauroux-Déols ""Marcel Dassault"" Airport",Chateauroux,France,CHR,LFLX,46.860278,1.721111,529,1,E,Europe/Paris,airport,OurAirports
1346,Lyon-Bron Airport,Lyon,France,LYN,LFLY,45.7271995544434,4.94427013397217,659,1,E,Europe/Paris,airport,OurAirports
1347,Aix-en-Provence (BA 114) Airport,Aix-les-milles,France,NaN,LFMA,43.5056,5.36778,367,1,E,Europe/Paris,airport,OurAirports
1348,Le Luc-Le Cannet Airport,Le Luc,France,NaN,LFMC,43.3847007751465,6.38713979721069,265,1,E,Europe/Paris,airport,OurAirports
1349,Cannes-Mandelieu Airport,Cannes,France,CEQ,LFMD,43.542,6.95348,13,1,E,Europe/Paris,airport,OurAirports
1350,Saint-Étienne-Bouthéon Airport,St-Etienne,France,EBU,LFMH,45.5405998229981,4.29639005661011,1325,1,E,Europe/Paris,airport,OurAirports
1351,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,NaN,LFMI,43.522701,4.92384,82,1,E,Europe/Paris,airport,OurAirports
1352,Carcassonne Airport,Carcassonne,France,CCF,LFMK,43.2159996032715,2.30631995201111,433,1,E,Europe/Paris,airport,OurAirports
1353,Marseille Provence Airport,Marseille,France,MRS,LFML,43.439271922,5.22142410278,74,1,E,Europe/Paris,airport,OurAirports
1354,Nice-Côte d'Azur Airport,Nice,France,NCE,LFMN,43.6584014893,7.21586990356,12,1,E,Europe/Paris,airport,OurAirports
1355,Orange-Caritat (BA 115) Air Base,Orange,France,XOG,LFMO,44.1404991149902,4.86672019958496,197,1,E,Europe/Paris,airport,OurAirports
1356,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,PGF,LFMP,42.7403984069824,2.87067008018494,144,1,E,Europe/Paris,airport,OurAirports
1357,Le Castellet Airport,Le Castellet,France,CTT,LFMQ,43.252498626709,5.78519010543823,1391,1,E,Europe/Paris,airport,OurAirports
1358,Alès-Deaux Airport,Ales,France,NaN,LFMS,44.069698,4.14212,668,1,E,Europe/Paris,airport,OurAirports
1359,Montpellier-Méditerranée Airport,Montpellier,France,MPL,LFMT,43.5761985778809,3.96301007270813,17,1,E,Europe/Paris,airport,OurAirports
1360,Béziers-Vias Airport,Beziers,France,BZR,LFMU,43.3235015869141,3.35389995574951,56,1,E,Europe/Paris,airport,OurAirports
1361,Avignon-Caumont Airport,Avignon,France,AVN,LFMV,43.9072990417481,4.90183019638062,124,1,E,Europe/Paris,airport,OurAirports
1362,Salon-de-Provence (BA 701) Air Base,Salon,France,NaN,LFMY,43.6063995361328,5.10925006866455,195,1,E,Europe/Paris,airport,OurAirports
1363,Lézignan-Corbières Airfield,Lezignan-corbieres,France,NaN,LFMZ,43.1758,2.73417,207,1,E,Europe/Paris,airport,OurAirports
1364,Mende-Brenoux Airfield,Mende,France,MEN,LFNB,44.502102,3.53282,3362,1,E,Europe/Paris,airport,OurAirports
1365,Carpentras Airport,Carpentras,France,NaN,LFNH,44.0298004150391,5.07806015014648,394,1,E,Europe/Paris,airport,OurAirports
1366,Avord (BA 702) Air Base,Avord,France,NaN,LFOA,47.053299,2.6325,580,1,E,Europe/Paris,airport,OurAirports
1367,Paris Beauvais Tillé Airport,Beauvais,France,BVA,LFOB,49.4543991088867,2.11278009414673,359,1,E,Europe/Paris,airport,OurAirports
1368,Châteaudun (BA 279) Air Base,Chateaudun,France,NaN,LFOC,48.058102,1.37662,433,1,E,Europe/Paris,airport,OurAirports
1369,Saumur-Saint-Florent Airport,Saumur,France,NaN,LFOD,47.256802,-0.115142,269,1,E,Europe/Paris,airport,OurAirports
1370,Évreux-Fauville (BA 105) Air Base,Evreux,France,EVX,LFOE,49.0287017822266,1.21985995769501,464,1,E,Europe/Paris,airport,OurAirports
1371,Le Havre Octeville Airport,Le Havre,France,LEH,LFOH,49.5339012145996,0.0880559980869293,313,1,E,Europe/Paris,airport,OurAirports
1372,Abbeville,Abbeville,France,XAB,LFOI,50.143501,1.831891,220,1,E,Europe/Paris,airport,OurAirports
1373,Orléans-Bricy (BA 123) Air Base,Orleans,France,ORE,LFOJ,47.9878005981,1.76056003571,412,1,E,Europe/Paris,airport,OurAirports
1374,Châlons-Vatry Airport,Chalons,France,XCR,LFOK,48.7733333333,4.206111111,587,1,E,Europe/Paris,airport,OurAirports
1375,Rouen Airport,Rouen,France,URO,LFOP,49.3842010498047,1.17480003833771,512,1,E,Europe/Paris,airport,OurAirports
1376,Tours-Val-de-Loire Airport,Tours,France,TUF,LFOT,47.4322013855,0.727605998516,357,1,E,Europe/Paris,airport,OurAirports
1377,Cholet Le Pontreau Airport,Cholet,France,CET,LFOU,47.0820999145508,-0.877063989639282,443,1,E,Europe/Paris,airport,OurAirports
1378,Laval-Entrammes Airport,Laval,France,LVA,LFOV,48.0313987731934,-0.742986023426056,330,1,E,Europe/Paris,airport,OurAirports
1379,Orléans-Saint-Denis-de-l'Hôtel Airport,Orleans,France,NaN,LFOZ,47.8969,2.16333,396,1,E,Europe/Paris,airport,OurAirports
1380,Paris-Le Bourget Airport,Paris,France,LBG,LFPB,48.9693984985352,2.44139003753662,218,1,E,Europe/Paris,airport,OurAirports
1381,Creil Air Base,Creil,France,CSF,LFPC,49.2535018920898,2.51914000511169,291,1,E,Europe/Paris,airport,OurAirports
1382,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392,1,E,Europe/Paris,airport,OurAirports
1383,Coulommiers-Voisins Airport,Coulommiers,France,NaN,LFPK,48.8376998901367,3.01611995697021,470,1,E,Europe/Paris,airport,OurAirports
1384,Melun-Villaroche Air Base,Melun,France,NaN,LFPM,48.6046981811523,2.67111992835999,302,1,E,Europe/Paris,airport,OurAirports
1385,Toussus-le-Noble Airport,Toussous-le-noble,France,TNF,LFPN,48.7518997192383,2.10618996620178,538,1,E,Europe/Paris,airport,OurAirports
1386,Paris-Orly Airport,Paris,France,ORY,LFPO,48.7233333,2.3794444,291,1,E,Europe/Paris,airport,OurAirports
1387,Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,POX,LFPT,49.096667,2.040833,325,1,E,Europe/Paris,airport,OurAirports
1388,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,VIY,LFPV,48.7741667,2.1916667,584,1,E,Europe/Paris,airport,OurAirports
1389,Reims-Prunay Airport,Reims,France,NaN,LFQA,49.2086982727051,4.15657997131348,313,1,E,Europe/Paris,airport,OurAirports
1390,Troyes-Barberey Airport,Troyes,France,NaN,LFQB,48.322102,4.0167,388,1,E,Europe/Paris,airport,OurAirports
1391,Lunéville-Croismare Airport,Luneville,France,NaN,LFQC,48.5932998657227,6.54345989227295,790,1,E,Europe/Paris,airport,OurAirports
1392,Étain-Rouvres Air Base,Etain,France,NaN,LFQE,49.2268981933594,5.67222023010254,770,1,E,Europe/Paris,airport,OurAirports
1393,Autun-Bellevue Airport,Autun,France,NaN,LFQF,46.9673004150391,4.26057004928589,997,1,E,Europe/Paris,airport,OurAirports
1394,Nevers-Fourchambault Airport,Nevers,France,NVS,LFQG,47.0026016235352,3.11332988739014,602,1,E,Europe/Paris,airport,OurAirports
1395,Cambrai-Épinoy (BA 103) Air Base,Cambrai,France,NaN,LFQI,50.221802,3.15424,257,1,E,Europe/Paris,airport,OurAirports
1396,Maubeuge-Élesmes Airport,Maubeuge,France,XME,LFQJ,50.3105010986328,4.03312015533447,452,1,E,Europe/Paris,airport,OurAirports
1397,Besançon-La Vèze Airport,Besancon-la-veze,France,NaN,LFQM,47.2066,6.083681,1271,1,E,Europe/Paris,airport,OurAirports
1398,Phalsbourg-Bourscheid Air Base,Phalsbourg,France,NaN,LFQP,48.7680556,7.205,1017,1,E,Europe/Paris,airport,OurAirports
1399,Lille-Lesquin Airport,Lille,France,LIL,LFQQ,50.563332,3.086886,157,1,E,Europe/Paris,airport,OurAirports
1400,Merville-Calonne Airport,Merville,France,HZB,LFQT,50.6184005737305,2.64224004745483,61,1,E,Europe/Paris,airport,OurAirports
1401,Charleville-Mézières Airport,Charleville,France,XCZ,LFQV,49.7839012145996,4.6470799446106,492,1,E,Europe/Paris,airport,OurAirports
1402,Vesoul-Frotey Airport,Vesoul-frotey,France,NaN,LFQW,47.6376,6.20392,1249,1,E,Europe/Paris,airport,OurAirports
1403,Brest Bretagne Airport,Brest,France,BES,LFRB,48.4478988647461,-4.41854000091553,325,1,E,Europe/Paris,airport,OurAirports
1404,Cherbourg-Maupertus Airport,Cherbourg,France,CER,LFRC,49.6501007080078,-1.47028005123138,459,1,E,Europe/Paris,airport,OurAirports
1405,Dinard-Pleurtuit-Saint-Malo Airport,Dinard,France,DNR,LFRD,48.5876998901367,-2.07996010780334,219,1,E,Europe/Paris,airport,OurAirports
1406,La Baule-Escoublac Airport,La Baule,France,LBY,LFRE,47.2893981933594,-2.34639000892639,105,1,E,Europe/Paris,airport,OurAirports
1407,Granville Airport,Granville,France,GFR,LFRF,48.8830986022949,-1.56417000293732,45,1,E,Europe/Paris,airport,OurAirports
1408,Deauville-Saint-Gatien Airport,Deauville,France,DOL,LFRG,49.3652992249,0.154305994511,479,1,E,Europe/Paris,airport,OurAirports
1409,Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,LRT,LFRH,47.7606010437012,-3.44000005722046,160,1,E,Europe/Paris,airport,OurAirports
1410,La Roche-sur-Yon Airport,La Roche-sur-yon,France,EDM,LFRI,46.7019004821777,-1.37863004207611,299,1,E,Europe/Paris,airport,OurAirports
1411,Landivisiau Air Base,Landivisiau,France,LDV,LFRJ,48.5303001403809,-4.15163993835449,348,1,E,Europe/Paris,airport,OurAirports
1412,Caen-Carpiquet Airport,Caen,France,CFR,LFRK,49.1733016967774,-0.449999988079071,256,1,E,Europe/Paris,airport,OurAirports
1413,Lanvéoc-Poulmic Air Base,Lanvedoc,France,NaN,LFRL,48.2817001342773,-4.44502019882202,287,1,E,Europe/Paris,airport,OurAirports
1414,Le Mans-Arnage Airport,Le Mans,France,LME,LFRM,47.948600769043,0.201666995882988,194,1,E,Europe/Paris,airport,OurAirports
1415,Rennes-Saint-Jacques Airport,Rennes,France,RNS,LFRN,48.0694999695,-1.73478996754,124,1,E,Europe/Paris,airport,OurAirports
1416,Lannion-Côte de Granit Airport,Lannion,France,LAI,LFRO,48.754398,-3.47166,290,1,E,Europe/Paris,airport,OurAirports
1417,Quimper-Cornouaille Airport,Quimper,France,UIP,LFRQ,47.9749984741211,-4.16778993606567,297,1,E,Europe/Paris,airport,OurAirports
1418,Nantes Atlantique Airport,Nantes,France,NTE,LFRS,47.1531982422,-1.61073005199,90,1,E,Europe/Paris,airport,OurAirports
1419,Saint-Brieuc-Armor Airport,St.-brieuc Armor,France,SBK,LFRT,48.5378,-2.85444,453,1,E,Europe/Paris,airport,OurAirports
1420,Morlaix-Ploujean Airport,Morlaix,France,MXN,LFRU,48.6031990051,-3.81577992439,272,1,E,Europe/Paris,airport,OurAirports
1421,Vannes-Meucon Airport,Vannes,France,VNE,LFRV,47.7233009338379,-2.71855998039246,446,1,E,Europe/Paris,airport,OurAirports
1422,Saint-Nazaire-Montoir Airport,St.-nazaire,France,SNR,LFRZ,47.3105556,-2.1566667,13,1,E,Europe/Paris,airport,OurAirports
1423,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,BSL,LFSB,47.59,7.5291667,885,1,E,Europe/Paris,airport,OurAirports
1424,Colmar-Meyenheim Air Base,Colmar,France,NaN,LFSC,47.922000885,7.39967012405,693,1,E,Europe/Paris,airport,OurAirports
1425,Dijon-Bourgogne Airport,Dijon,France,DIJ,LFSD,47.268902,5.09,726,1,E,Europe/Paris,airport,OurAirports
1426,Metz-Frescaty (BA 128) Air Base,Metz,France,MZM,LFSF,49.0717010498047,6.13166999816895,629,1,E,Europe/Paris,airport,OurAirports
1427,Épinal-Mirecourt Airport,Epinal,France,EPL,LFSG,48.325001,6.06998,1084,1,E,Europe/Paris,airport,OurAirports
1428,Haguenau Airport,Haguenau,France,NaN,LFSH,48.7943000793,7.81760978699,491,1,E,Europe/Paris,airport,OurAirports
1429,Saint-Dizier-Robinson (BA 113) Air Base,St.-dizier,France,NaN,LFSI,48.6360015869141,4.8994197845459,458,1,E,Europe/Paris,airport,OurAirports
1430,Montbéliard-Courcelles Airfield,Montbeliard,France,NaN,LFSM,47.487,6.79054,1041,1,E,Europe/Paris,airport,OurAirports
1431,Nancy-Essey Airport,Nancy,France,ENC,LFSN,48.6921005249023,6.23046016693115,751,1,E,Europe/Paris,airport,OurAirports
1432,Nancy-Ochey (BA 133) Air Base,Nancy,France,NaN,LFSO,48.5830993652344,5.95499992370606,1106,1,E,Europe/Paris,airport,OurAirports
1433,Pontarlier Airport,Pontarlier,France,NaN,LFSP,46.9039993286133,6.32737016677856,2683,1,E,Europe/Paris,airport,OurAirports
1434,Reims-Champagne (BA 112) Air Base,Reims,France,RHE,LFSR,49.310001,4.05,312,1,E,Europe/Paris,airport,OurAirports
1435,Strasbourg Airport,Strasbourg,France,SXB,LFST,48.5382995605469,7.62823009490967,505,1,E,Europe/Paris,airport,OurAirports
1436,Luxeuil-Saint-Sauveur (BA 116) Air Base,Luxeuil,France,NaN,LFSX,47.7830556,6.36416667,913,1,E,Europe/Paris,airport,OurAirports
1437,Cuers-Pierrefeu Airport,Cuers,France,NaN,LFTF,43.2477989196777,6.12669992446899,266,1,E,Europe/Paris,airport,OurAirports
1438,Toulon-Hyères Airport,Hyeres,France,TLN,LFTH,43.0973014832,6.14602994919,7,1,E,Europe/Paris,airport,OurAirports
1439,Nîmes-Arles-Camargue Airport,Nimes,France,FNI,LFTW,43.7574005126953,4.4163498878479,309,1,E,Europe/Paris,airport,OurAirports
1440,Miquelon Airport,Miquelon,Saint Pierre and Miquelon,MQC,LFVM,47.095500946,-56.3802986145,10,-3,U,America/Miquelon,airport,OurAirports
1441,St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,FSP,LFVP,46.7629013061523,-56.1730995178223,27,-3,U,America/Miquelon,airport,OurAirports
1442,Ambérieu Air Base (BA 278),Amberieu,France,NaN,LFXA,45.987301,5.32844,823,1,E,Europe/Paris,airport,OurAirports
1443,Damblain Airport,Damblain,France,NaN,LFYD,48.0862998962402,5.66406011581421,1280,1,E,Europe/Paris,airport,OurAirports
1444,Andravida Air Base,Andravida,Greece,PYR,LGAD,37.9207,21.292601,55,2,E,Europe/Athens,airport,OurAirports
1445,Agrinion Air Base,Agrinion,Greece,AGQ,LGAG,38.602001,21.3512001,154,2,E,Europe/Athens,airport,OurAirports
1446,Dimokritos Airport,Alexandroupolis,Greece,AXD,LGAL,40.855899810791,25.9563007354736,24,2,E,Europe/Athens,airport,OurAirports
1447,Alexandria Airport,Alexandria,Greece,NaN,LGAX,40.6511001586914,22.4887008666992,27,2,E,Europe/Athens,airport,OurAirports
1448,Nea Anchialos Airport,Nea Anghialos,Greece,VOL,LGBL,39.2196006774902,22.7943000793457,83,2,E,Europe/Athens,airport,OurAirports
1449,Elefsis Airport,Elefsis,Greece,NaN,LGEL,38.0638008117676,23.5559997558594,143,2,E,Europe/Athens,airport,OurAirports
1450,Chios Island National Airport,Chios,Greece,JKH,LGHI,38.3432006835937,26.1406002044678,15,2,E,Europe/Athens,airport,OurAirports
1451,Ioannina Airport,Ioannina,Greece,IOA,LGIO,39.6963996887207,20.8225002288818,1558,2,E,Europe/Athens,airport,OurAirports
1452,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.3396987915,25.1802997589,115,2,E,Europe/Athens,airport,OurAirports
1453,Kastoria National Airport,Kastoria,Greece,KSO,LGKA,40.4463005066,21.2821998596,2167,2,E,Europe/Athens,airport,OurAirports
1454,Kithira Airport,Kithira,Greece,KIT,LGKC,36.2742996216,23.0170001984,1045,2,E,Europe/Athens,airport,OurAirports
1455,Kefallinia Airport,Keffallinia,Greece,EFL,LGKF,38.1200981140137,20.5004997253418,59,2,E,Europe/Athens,airport,OurAirports
1456,Kalamata Airport,Kalamata,Greece,KLX,LGKL,37.0682983398437,22.0254993438721,26,2,E,Europe/Athens,airport,OurAirports
1457,Amigdhaleon Airport,Kavala,Greece,NaN,LGKM,40.9728012084961,24.3414001464844,203,2,E,Europe/Athens,airport,OurAirports
1458,Kos Airport,Kos,Greece,KGS,LGKO,36.7933006286621,27.0916996002197,412,2,E,Europe/Athens,airport,OurAirports
1459,Karpathos Airport,Karpathos,Greece,AOK,LGKP,35.4213981628418,27.1459999084473,66,2,E,Europe/Athens,airport,OurAirports
1460,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,LGKR,39.6018981933594,19.9116992950439,6,2,E,Europe/Athens,airport,OurAirports
1461,Kasos Airport,Kasos,Greece,KSJ,LGKS,35.4213981628,26.9099998474,35,2,E,Europe/Athens,airport,OurAirports
1462,Alexander the Great International Airport,Kavala,Greece,KVA,LGKV,40.9132995605469,24.6191997528076,18,2,E,Europe/Athens,airport,OurAirports
1463,Filippos Airport,Kozani,Greece,KZI,LGKZ,40.2860984802246,21.840799331665,2059,2,E,Europe/Athens,airport,OurAirports
1464,Leros Airport,Leros,Greece,LRS,LGLE,37.184898,26.800301,39,2,E,Europe/Athens,airport,OurAirports
1465,Limnos Airport,Limnos,Greece,LXS,LGLM,39.917098999,25.2362995148,14,2,E,Europe/Athens,airport,OurAirports
1466,Larisa Airport,Larissa,Greece,LRA,LGLR,39.650253,22.4655,241,2,E,Europe/Athens,airport,OurAirports
1467,Megara Airport,Megara,Greece,NaN,LGMG,37.9810981750488,23.3654003143311,12,2,E,Europe/Athens,airport,OurAirports
1468,Mikonos Airport,Mykonos,Greece,JMK,LGMK,37.4351005554199,25.3481006622314,405,2,E,Europe/Athens,airport,OurAirports
1469,Mytilene International Airport,Mytilini,Greece,MJT,LGMT,39.0567016602,26.5983009338,60,2,E,Europe/Athens,airport,OurAirports
1470,Aktion National Airport,Preveza,Greece,PVK,LGPZ,38.9254989624023,20.7653007507324,11,2,E,Europe/Athens,airport,OurAirports
1471,Maritsa Airport,Rhodos,Greece,NaN,LGRD,36.3830986022949,28.1089000701904,204,2,E,Europe/Athens,airport,OurAirports
1472,Diagoras Airport,Rhodos,Greece,RHO,LGRP,36.4053993225098,28.0862007141113,17,2,E,Europe/Athens,airport,OurAirports
1473,Araxos Airport,Patras,Greece,GPA,LGRX,38.1511,21.4256,46,2,E,Europe/Athens,airport,OurAirports
1474,Chania International Airport,Chania,Greece,CHQ,LGSA,35.5317001342773,24.1497001647949,490,2,E,Europe/Athens,airport,OurAirports
1475,Skiathos Island National Airport,Skiathos,Greece,JSI,LGSK,39.1771011352539,23.5037002563477,54,2,E,Europe/Athens,airport,OurAirports
1476,Samos Airport,Samos,Greece,SMI,LGSM,37.689998626709,26.9116992950439,19,2,E,Europe/Athens,airport,OurAirports
